,id,prediction,label,correct_prediction
1706,624529513511260160,1,1,True
1707,624527126490951680,1,1,True
1708,624521085984342016,1,1,True
1709,624522404073766912,1,1,True
1710,624492975574380544,-1,-1,True
1711,624525452237893632,1,1,True
1712,624493267707654145,1,-1,False
1713,624526856272740352,1,1,True
1714,624493683732156416,-1,-1,True
1715,624492562506715136,1,-1,False
1716,624525350773456896,1,1,True
1717,624493666145439744,-1,-1,True
1718,624493980688908289,1,-1,False
1719,624493727080402944,-1,-1,True
1720,624494003254333440,-1,-1,True
1721,624522632478752768,-1,1,False
1722,624495042858721280,-1,-1,True
1723,624494431119347712,-1,-1,True
1724,624492060880470016,1,-1,False
1725,624521449932324864,1,1,True
1726,624523306511802368,1,1,True
1727,624494584953880576,1,-1,False
1728,624494146724610048,-1,-1,True
1729,624518298005282816,1,1,True
1730,624527814134403073,1,1,True
1731,624494436626604032,-1,-1,True
1732,624492281202999296,-1,-1,True
1733,624525519535652864,1,1,True
1734,624528844859555840,-1,1,False
1735,624517354777477120,-1,1,False
1736,624493073125519360,-1,-1,True
1737,624492773333430272,-1,-1,True
1738,624523300849369088,-1,1,False
1739,624516826278547456,1,1,True
1740,624492200580251648,-1,-1,True
1741,624528591297085440,1,1,True
1742,624494148385570816,-1,-1,True
1743,624526972996206592,1,1,True
1744,624520736703651841,1,1,True
1745,624519714904129536,1,1,True
1746,624492035186237440,-1,-1,True
1747,624492402074464256,1,-1,False
1748,624524891769868288,1,1,True
1749,624521870927335424,1,1,True
1750,624494876965482496,1,-1,False
1751,624523213297557504,1,1,True
1752,624492087082360832,-1,-1,True
1753,624492288790519808,-1,-1,True
1754,624493642753941504,-1,-1,True
1755,624526713779679232,-1,1,False
1756,624523737484779520,1,1,True
1757,624517646101315584,-1,1,False
1758,624520147332689920,1,1,True
1759,624493782977880064,-1,-1,True
1760,624520679518568448,1,1,True
1761,624528709542936576,1,1,True
1762,624525597742628864,1,1,True
1763,624492268959997952,-1,-1,True
1764,624492051292237824,-1,-1,True
1765,624528580383367168,1,1,True
1766,624492381446934528,-1,-1,True
1767,624492873241604096,-1,-1,True
1768,624494529807286272,-1,-1,True
1769,624524436733976576,-1,1,False
1770,624492133173497856,1,-1,False
1771,624525512896065537,1,1,True
1772,624519910765428737,1,1,True
1773,624522466304495616,1,1,True
1774,624521010960674816,1,1,True
1775,624493783422337024,-1,-1,True
1776,624492184360894464,-1,-1,True
1777,624494583565656065,-1,-1,True
1778,624493648550436864,-1,-1,True
1779,624521012051320832,1,1,True
1780,624492504306462720,1,-1,False
1781,624518598371860480,-1,1,False
1782,624519468471947264,1,1,True
1783,624493335982538752,1,-1,False
1784,624527936306065408,-1,1,False
1785,624493332769718272,-1,-1,True
1786,624517350998589441,1,1,True
1787,624526117416882176,1,1,True
1788,624528852375740416,1,1,True
1789,624493067303718912,-1,-1,True
1790,624523922592112640,1,1,True
1791,624492579703365632,-1,-1,True
1792,624519299521216512,1,1,True
1793,624518014143213568,1,1,True
1794,624529016586928128,-1,1,False
1795,624522947852697600,1,1,True
1796,624493689394589696,-1,-1,True
1797,624493204566634496,-1,-1,True
1798,624529134522384384,1,1,True
1799,624492675031506944,-1,-1,True
1800,624493035364200448,-1,-1,True
1801,624493990365278208,-1,-1,True
1802,624495070360793088,-1,-1,True
1803,624494569485389825,1,-1,False
1804,624493081618989056,-1,-1,True
1805,624492929273303040,-1,-1,True
1806,624528524926304256,-1,1,False
1807,624518551697620992,-1,1,False
1808,624527438865936384,-1,1,False
1809,624494164231630848,-1,-1,True
1810,624529296758034432,1,1,True
1811,624492914786308096,-1,-1,True
1812,624494135840477185,-1,-1,True
1813,624492191235371008,-1,-1,True
1814,624493453418889216,-1,-1,True
1815,624518014281613312,1,1,True
1816,624494852642750464,-1,-1,True
1817,624493836325265409,1,-1,False
1818,624492255932489728,-1,-1,True
1819,624493355980996608,-1,-1,True
1820,624493479947816960,1,-1,False
1821,624493263265886208,-1,-1,True
1822,624518078488031232,1,1,True
1823,624495122974019584,1,-1,False
1824,624492051376156672,-1,-1,True
1825,624493568929861632,-1,-1,True
1826,624494700897005568,-1,-1,True
1827,624523049082163200,1,1,True
1828,624520354598248448,1,1,True
1829,624526690442723328,1,1,True
1830,624520378006831104,-1,1,False
1831,624520363850887169,1,1,True
1832,624521059845447680,1,1,True
1833,624494002902052865,-1,-1,True
1834,624527513549709312,-1,1,False
1835,624529080067715073,1,1,True
1836,624521138845188096,1,1,True
1837,624518949611290624,-1,1,False
1838,624493367104282624,1,-1,False
1839,624526943292030976,1,1,True
1840,624517912464855040,1,1,True
1841,624517773016739840,1,1,True
1842,624494604130213888,1,-1,False
1843,624492974311899136,-1,-1,True
1844,624527713416536064,1,1,True
1845,624520043674603520,1,1,True
1846,624520377046175746,1,1,True
1847,624526511769452544,1,1,True
1848,624492843101487105,-1,-1,True
1849,624493105430044672,-1,-1,True
1850,624494564863139841,1,-1,False
1851,624529041425629184,1,1,True
1852,624494520256872448,-1,-1,True
1853,624493893963390976,-1,-1,True
1854,624527498974490624,1,1,True
1855,624529546499375104,1,1,True
1856,624524748601606144,1,1,True
1857,624495102480683008,-1,-1,True
1858,624522469853036544,1,1,True
1859,624522608361353216,1,1,True
1860,624493773997760513,-1,-1,True
1861,624518359313334272,1,1,True
1862,624492579015557120,-1,-1,True
1863,624494230937968641,-1,-1,True
1864,624494750918438912,-1,-1,True
1865,624493551678656512,1,-1,False
1866,624528328922431488,1,1,True
1867,624524783774904320,1,1,True
1868,624523844959752192,1,1,True
1869,624525736586645504,1,1,True
1870,624529564606300160,1,1,True
1871,624528005579214849,-1,1,False
1872,624525882502332416,-1,1,False
1873,624520264651444224,1,1,True
1874,624492505556459520,-1,-1,True
1875,624523393438646272,1,1,True
1876,624494930401099776,1,-1,False
1877,624529512617738240,-1,1,False
1878,624494023751925760,-1,-1,True
1879,624492428867690496,-1,-1,True
1880,624524703273758722,1,1,True
1881,624492993504894976,-1,-1,True
1882,624494233550884864,-1,-1,True
1883,624527965070753792,1,1,True
1884,624493915639427072,-1,-1,True
1885,624494970729136128,1,-1,False
1886,624493480149041152,1,-1,False
1887,624494654357155840,1,-1,False
1888,624494563080675328,1,-1,False
1889,624493259121893376,-1,-1,True
1890,624521029038161920,1,1,True
1891,624526150824558592,1,1,True
1892,624529027898826752,1,1,True
1893,624524788531392512,-1,1,False
1894,624519129303789568,-1,1,False
1895,624519787796955136,-1,1,False
1896,624493572243374081,1,-1,False
1897,624522751324364800,1,1,True
1898,624492283312910336,-1,-1,True
1899,624524295591563264,1,1,True
1900,624518631070765056,1,1,True
1901,624494503332827136,1,-1,False
1902,624493990612602880,1,-1,False
1903,624494194053238784,-1,-1,True
1904,624494188797804544,-1,-1,True
1905,624528157828345856,1,1,True
1906,624522001042923520,1,1,True
1907,624523755956609024,-1,1,False
1908,624493563846397952,-1,-1,True
1909,624493009371951104,1,-1,False
1910,624493688207581184,1,-1,False
1911,624495074064400384,-1,-1,True
1912,624526517846945792,1,1,True
1913,624528611819663360,1,1,True
1914,624493661791895552,-1,-1,True
1915,624494947027316736,-1,-1,True
1916,624494575034499072,1,-1,False
1917,624520965620301826,1,1,True
1918,624518165905551360,1,1,True
1919,624526963487604736,1,1,True
1920,624492138110275584,-1,-1,True
1921,624494781536862208,-1,-1,True
1922,624494108996833280,1,-1,False
1923,624493130180460544,-1,-1,True
1924,624522748514168832,1,1,True
1925,624526504458739712,1,1,True
1926,624529779182706688,-1,1,False
1927,624524131120324610,-1,1,False
1928,624517850821046273,1,1,True
1929,624519295079321600,1,1,True
1930,624493987148242944,-1,-1,True
1931,624529740683190272,1,1,True
1932,624494151715782656,1,-1,False
1933,624493786677276672,-1,-1,True
1934,624528196168388608,1,1,True
1935,624524780616687616,-1,1,False
1936,624493058025897984,-1,-1,True
1937,624524444858454016,-1,1,False
1938,624517632046149632,1,1,True
1939,624494736582152192,-1,-1,True
1940,624527500379459584,-1,1,False
1941,624493211889733632,-1,-1,True
1942,624494392993255424,-1,-1,True
1943,624521847581704192,1,1,True
1944,624494461435944960,-1,-1,True
1945,624495105714421760,1,-1,False
1946,624492845412429824,1,-1,False
1947,624524145926238208,1,1,True
1948,624492381698719744,-1,-1,True
1949,624493030188433409,-1,-1,True
1950,624519381897363456,1,1,True
1951,624494317214642176,-1,-1,True
1952,624493237055713280,-1,-1,True
1953,624493334657003521,-1,-1,True
1954,624493971386011648,-1,-1,True
1955,624530071584395264,1,1,True
1956,624492844368039936,1,-1,False
1957,624526828435316736,1,1,True
1958,624493751902302208,-1,-1,True
1959,624522809843302401,1,1,True
1960,624494243780804608,-1,-1,True
1961,624521779973730304,1,1,True
1962,624525973531181061,1,1,True
1963,624493275630669824,-1,-1,True
1964,624528835820789760,1,1,True
1965,624492312366813184,-1,-1,True
1966,624529585590284289,1,1,True
1967,624494871810715649,-1,-1,True
1968,624519948832878593,1,1,True
1969,624521423092998144,1,1,True
1970,624495022168219648,-1,-1,True
1971,624517542460178432,1,1,True
1972,624523389202382848,1,1,True
1973,624524106038312960,1,1,True
1974,624494793549316096,1,-1,False
1975,624493324112633856,-1,-1,True
1976,624524930957230080,1,1,True
1977,624522862045466625,1,1,True
1978,624522359626534912,1,1,True
1979,624521098772611072,-1,1,False
1980,624493214901383168,-1,-1,True
1981,624519505381699584,1,1,True
1982,624494653128228864,-1,-1,True
1983,624494500296065024,-1,-1,True
1984,624494109139562496,-1,-1,True
1985,624522400256888832,1,1,True
1986,624522777060478976,-1,1,False
1987,624492130300522497,-1,-1,True
1988,624492123870621696,-1,-1,True
1989,624526745467813888,-1,1,False
1990,624492626088169472,-1,-1,True
1991,624494121793769472,-1,-1,True
1992,624494794090381312,1,-1,False
1993,624524816389804032,1,1,True
1994,624492578738688000,-1,-1,True
1995,624520670412607489,-1,1,False
1996,624493674747924480,-1,-1,True
1997,624523919840509952,1,1,True
1998,624492971149410304,-1,-1,True
1999,624493825797586944,-1,-1,True
